,count(39366)
所此頃,2
此頃ニ,4
頃ニ至,3
ニ至奥,1
羽筋之,1
筋之様,1
様子追,1
子追々,1
追々相,3
々相聞,1
相聞稀,1
聞稀成,1
稀成ル,1
成ル飢,1
ル飢饉,1
飢饉之,1
饉之趣,1
之趣当,1
趣当御,1
当御地,1
御地之,1
地之義,1
市中等,1
中等別,1
等別而,1
別而難,1
而難渋,2
渋之所,1
之所兎,1
所兎角,2
兎角米,2
角米價,1
米價高,2
價高直,2
直ニ有,1
ニ有之,8
面々者,1
々者頂,1
者頂戴,1
頂戴物,1
戴物も,1
物も例,1
も例よ,1
例より,1
よりハ,1
りハ多,1
ハ多乍,1
多乍併,1
乍併奥,1
羽之様,1
様子且,1
子且世,1
且世上,2
世上之,2
上之趣,2
之趣等,1
趣等見,1
等見聞,1
見聞候,1
聞候而,2
而者中,1
者中々,1
中々以,1
々以容,1
以容易,1
易ニ米,1
金費可,1
費可申,1
可申時,1
申時會,1
時會ニ,1
會ニハ,1
ニハ決,2
ハ決而,2
決而無,1
而無之,1
公邊ゟ,1
邊ゟも,1
ゟも厚,1
も厚其,1
厚其筋,1
其筋御,1
筋御取,1
取究被,7
究被　,2
被　仰,20
　仰出,5
出候趣,3
候趣ニ,8
趣ニも,2
も候へ,2
へハ猶,1
更後年,1
後年之,1
年之取,1
取續専,1
續専ニ,1
専ニ相,1
ニ相考,1
相考新,1
考新穀,1
新穀ニ,1
穀ニ至,1
ニ至迄,19
至迄大,1
迄大切,1
取扱度,1
扱度事,1
ニ候勿,3
候勿論,5
勿論孰,1
論孰も,1
孰も一,1
も一己,1
一己之,1
己之義,1
義ハ無,3
ハ無油,1
油断相,2
断相心,1
相心懸,7
得共右,1
共右召,1
右召仕,1
召仕等,1
仕等下,1
等下々,1
下々ニ,1
々ニ至,3
而ハ身,1
ハ身分,3
分之程,2
之程ヲ,1
不顧世,1
顧世上,1
之趣ニ,17
ニも不,6
も不拘,1
不拘只,1
拘只ニ,1
只ニ飢,1
ニ飢食,1
飢食せ,1
食せし,1
しめす,1
めすと,1
すとて,1
とてハ,1
てハ一,1
ハ一時,1
一時之,1
損のこ,1
のこと,1
ことく,1
とくと,1
くとも,1
とも心,1
も心得,2
得候も,1
候もの,2
ものニ,1
のニて,1
ニて畢,1
て畢竟,1
畢竟是,1
竟是等,1
是等ハ,1
等ハ主,1
ハ主人,2
主人申,1
人申付,1
方精粗,1
精粗ニ,1
粗ニも,1
ニも寄,2
も寄候,1
寄候事,1
候間彼,1
間彼是,1
彼是厚,2
是厚相,1
心得度,1
候条此,4
条此段,3
此段各,4
段各ゟ,4
各ゟ御,4
ゟ御家,4
家中末,1
中末々,1
末々至,1
々至迄,1
至迄不,6
迄不洩,5
可有通,4
有通達,4
通達旨,1
達旨御,1
旨御目,3
御目付,2
目付中,2
付中申,3
中申達,12
申達候,7
達候事,6
右者江,1
者江戸,1
表ゟ旧,1
ゟ旧臘,1
旧臘廿,1
臘廿日,1
廿日去,1
日去ル,1
去ル御,1
ル御次,1
御次様,1
次様ゟ,1
様ゟ御,4
ゟ御仕,1
御仕出,3
正月二,1
月二日,7
二日着,1
日着御,1
着御書,1
御書写,1
書写之,1
写之由,1
羽州戸,1
州戸澤,1
戸澤大,1
澤大和,1
大和守,1
和守様,1
守様日,1
様日々,1
日々三,1
々三五,1
三五里,1
五里宛,1
里宛草,1
宛草鞋,1
草鞋ニ,1
鞋ニ而,1
ニ而御,15
而御廻,1
御廻見,1
被遊御,1
遊御直,1
御直々,1
直々下,1
々下々,1
々江米,1
江米銭,1
米銭被,1
銭被下,1
被下置,5
下置又,1
置又者,1
又者木,1
者木根,1
木根草,1
根草根,1
御取セ,1
取セ被,1
セ被遊,1
遊候由,1
候由御,1
由御家,1
家中所,1
中所務,1
所務指,1
務指上,1
指上壱,1
上壱人,1
三合御,1
合御扶,1
御扶持,12
扶持ニ,1
持ニ相,1
居申趣,2
申趣ニ,3
趣ニ候,2
ニ候　,1
候　　,2
　　午,1
　午正,1
朱】六,5
】六　,1
　　組,5
　組頭,7
年之義,6
義ハ他,2
ハ他国,3
他国之,1
国之不,1
津留等,1
留等ニ,1
ニ付當,6
付當夏,1
夏秋万,1
秋万々,1
郷分不,1
分不作,1
道大に,1
大に難,1
に難渋,1
も相至,2
相至可,1
至可申,1
可申哉,8
前以心,1
以心構,1
構仕候,1
候者仮,1
者仮令,2
仮令違,1
令違作,1
違作有,1
作有之,1
之候迚,1
迷惑成,1
申間敷,3
間敷仍,1
敷仍而,1
仍而者,1
而者市,1
者市郷,1
郷共當,1
共當五,1
當五月,2
迄一日,1
一日一,1
日一度,1
一度ハ,1
度ハ粥,1
ハ粥雑,1
炊相用,1
相用其,1
用其餘,1
其餘飯,1
餘飯物,1
飯物之,1
物之義,2
義も右,2
相准可,1
准可成,1
候様彼,1
様彼是,1
趣意當,1
意當正,1
當正月,4
正月被,1
月被仰,1
仰出夫,1
出夫々,1
夫々申,4
々申渡,1
渡候處,1
一牧御,1
牧御趣,2
趣意相,6
意相守,3
相守倹,1
守倹約,1
仕候ニ,8
ニ付餘,1
付餘程,1
餘程飯,1
程飯物,1
飯物給,1
物給延,1
相聞尤,1
聞尤之,1
尤之事,1
ニ候随,7
候随而,19
随而當,1
而當夏,1
當夏麦,1
夏麦作,1
麦作之,1
作之儀,1
之儀相,1
儀相應,1
出来目,1
来目ニ,1
目ニハ,1
ニハ候,6
ハ候へ,2
候へ共,6
へ共兎,1
共兎角,2
角米麦,1
米麦高,1
麦高直,1
直ニ而,2
ニ而急,1
而急ニ,1
急ニハ,1
ニハ常,1
年ニ復,1
ニ復 ,1
復 (,1
 (ふ,1
(ふく,1
ふくし,1
くし・,1
し・カ,1
・カヘ,1
カヘル,2
ヘル),1
ル) ,1
) 不,1
 不申,1
不申懸,1
申懸と,1
懸とも,1
とも候,1
候へ者,3
へ者先,1
者先當,1
先當時,1
當時是,1
時是迄,1
是迄之,8
迄之通,7
之通飯,1
通飯物,1
約仕諸,1
仕諸事,1
諸事心,1
事心得,1
得向相,1
向相弛,1
相弛不,2
弛不申,2
申様可,4
可申付,28
申付旨,3
付旨猶,1
旨猶又,1
付候条,21
候条組,3
条組村,1
役人始,2
人始小,1
始小百,1
百姓ニ,6
姓ニ至,5
洩様可,3
午五月,5
別紙之,7
紙之通,7
意味先,1
味先達,1
達而及,1
而及口,1
及口達,1
口達候,1
達候如,1
候如く,1
如く弥,1
く弥以,1
弥以可,2
以可申,2
可申専,1
申専【,1
専【マ,1
マ、聞,1
、聞】,1
聞】事,1
】事ニ,1
者ハ主,1
主人勝,1
人勝手,1
手ニ任,1
ニ任せ,2
申諭又,1
諭又主,1
又主人,2
欠略ハ,1
略ハ勿,1
ニ候へ,6
へ共其,1
其程ヲ,1
程ヲ過,1
ヲ過不,1
過不申,2
役人厚,1
人厚相,1
得罷在,6
罷在時,2
在時々,1
見聞心,1
聞心ヲ,1
但處ニ,1
處ニよ,1
分ハ農,1
ハ農事,1
農事ゆ,1
事ゆる,1
ゆるや,1
るやか,1
やかニ,1
かニ候,1
へハ一,1
ハ一食,1
可然農,1
然農事,1
右之次,1
次第申,1
第申付,1
申付有,2
付有之,6
之既春,1
既春分,1
春分も,1
分も過,1
も過キ,1
過キ農,1
キ農事,1
農事之,1
最中ニ,1
中ニ至,1
へハ食,1
ハ食物,1
食物之,1
物之分,1
之分量,1
分量ハ,1
量ハ生,1
ハ生得,1
生得之,1
ごうじ,1
うじう,1
折之甲,1
之甲乙,1
甲乙ニ,1
乙ニも,1
も寄自,1
寄自然,1
然之持,1
之持前,1
持前有,1
前有之,1
有之と,1
之とい,1
といへ,1
いへと,1
へとも,1
々一主,1
一主人,1
主人之,1
人之法,1
之法こ,1
法こま,1
こまや,1
まやか,1
やか成,1
か成る,1
成るを,1
るを悋,1
を悋懎,1
悋懎と,1
うらミ,1
マ、彌,1
、彌】,1
か上ニ,1
上ニも,3
ニも貪,1
も貪而,1
貪而も,1
而も食,1
も食ふ,1
食ふ而,1
ふ而已,1
而已な,3
已なら,3
ならす,4
らす家,1
す家業,1
家業ヲ,1
業ヲ怠,1
ヲ怠又,1
怠又主,1
主人ハ,2
召仕者,2
仕者之,1
者之不,1
之不精,1
不精不,1
精不働,1
不働を,1
働を咎,1
を咎而,1
咎而倹,1
倹約と,1
約と唱,1
と唱減,1
唱減食,1
減食を,1
宛ふ様,1
ふ様之,1
様之不,1
之不心,1
心得等,3
得等有,1
而ハ以,1
ハ以之,1
以之外,2
之外成,1
外成義,1
成義ニ,1
義ニ候,6
人ハ愛,1
を専と,2
専とし,1
とし被,1
し被召,1
被召仕,3
仕者ハ,1
者ハ身,1
れす互,1
す互ニ,1
互ニ宜,1
ニ宜精,1
宜精通,1
精通し,1
通し合,1
し合候,1
合候ゟ,1
候ゟ一,1
ゟ一日,1
一日之,2
日之間,2
之間ニ,2
間ニ飲,1
ニ飲食,1
纔之寸,1
之寸陰,1
寸陰も,1
陰も【,1
も【不,1
【不脱,1
不脱ヵ,1
脱ヵ】,1
ヵ】相,1
】相厭,1
相厭お,1
厭おの,1
おのれ,1
のれ〳,1
れ〳〵,1
〳〵が,1
〵が勤,1
が勤を,1
勤を励,1
を励ミ,1
励ミ出,1
ミ出精,1
せしむ,1
しむる,1
むるニ,1
るニお,1
てハ其,2
ハ其中,1
其中ゟ,1
中ゟ給,1
ゟ給物,1
物之欠,1
之欠略,1
欠略も,1
被相行,4
相行道,1
行道理,1
ニ候何,1
候何分,1
何分ニ,1
分ニも,1
ニも難,3
難有御,3
有御趣,3
意ニ不,1
もとら,1
候様重,1
重々可,1
々可有,3
可有教,1
有教諭,1
教諭事,1
右者當,1
者當五,1
月迄倹,1
迄倹約,1
候様先,2
様先達,2
出御坐,1
坐候所,2
尚又是,1
又是迄,1
之通相,7
趣意御,1
意御郡,1
御趣等,2
趣等被,2
等被入,1
御念給,1
念給物,1
給物倹,1
仰聞奉,1
聞奉畏,1
奉畏私,1
畏私共,1
私共村,1
共村々,1
至迄逸,1
迄逸々,1
逸々懇,1
々懇ニ,2
懇ニ申,6
ニ申聞,6
聞候所,3
候所一,1
所一統,1
一統御,1
統御趣,2
重々難,5
々難有,7
有奉畏,4
奉畏旨,2
畏旨申,2
旨申出,3
申出則,1
出則私,1
則私共,1
元へ人,1
へ人別,1
書取置,3
取置申,2
置申候,3
申候依,1
依而連,1
連判ヲ,1
判ヲ以,1
ヲ以御,3
以御請,2
申処少,1
処少も,2
少も相,3
も相違,2
午年五,1
年五月,3
五月　,2
　組村,1
役人連,1
人連判,3
庄屋當,1
屋當テ,1
之通厚,1
趣意組,1
意組村,1
村々へ,2
々へ申,4
へ申諭,1
申諭一,1
諭一統,1
一統難,2
統難有,2
旨御受,1
御受書,1
受書指,1
出申候,1
申候於,1
候於私,1
於私共,1
私共も,1
共も重,1
も重々,1
仍而奥,1
而奥書,1
奥書仕,2
書仕指,1
仕指上,1
　　何,6
　何村,1
何村與,1
村與頭,1
御當テ,1
當テ　,1
テ　　,1
　何兵,1
何兵衛,5
朱】七,1
】七　,1
　御端,1
端書ヲ,4
書ヲ以,5
ヲ以被,4
以被仰,2
渡候写,1
昨年柄,1
付諸給,1
貢不約,1
不約之,1
約之趣,1
趣ニ相,9
ニ相聞,21
相聞候,25
聞候ニ,10
ハ御郡,2
郡代ゟ,1
代ゟ心,1
ゟ心ヲ,1
ヲ付致,2
付致世,2
致世話,2
世話候,2
話候様,2
候様江,1
様江戸,1
表ゟ被,1
ゟ被仰,7
候条右,14
条右様,11
右様相,11
心得給,1
得給人,1
貢不納,1
不納之,2
納之者,2
得ハ村,3
候様村,5
様村々,4
朱】八,1
】八　,1
八　今,1
　今日,1
今日本,1
日本〆,1
本〆ゟ,1
〆ゟ左,1
ゟ左之,1
左之通,8
通被達,1
被達候,1
達候ニ,1
ニ付及,1
付及御,1
及御廻,1
御廻達,6
廻達ニ,4
達ニ候,3
ニ候以,1
貢之儀,1
之儀近,1
儀近年,1
近年凶,1
年凶作,1
凶作続,1
作続ニ,1
続ニ而,1
而御定,1
御定日,2
定日を,1
日をも,1
をも打,1
も打過,1
打過月,1
迫ニ至,1
至迄上,1
運候様,3
候様成,2
様成行,2
成行候,3
行候趣,1
候趣然,1
趣然所,1
然所秋,1
所秋作,1
秋作之,1
豊年ニ,1
年ニ而,1
ニ而十,1
而十分,1
十分ニ,1
分ニ取,1
ニ取入,2
取入候,2
入候様,2
付當秋,1
當秋御,1
秋御年,1
者以前,1
以前之,1
前之通,1
之通御,10
通御定,1
定日迄,1
日迄ニ,4
迄ニ皆,1
ニ皆済,1
候様屹,1
様屹と,2
屹と取,7
と取究,4
可申旨,4
申旨御,1
旨御仕,2
御仕置,4
仕置被,2
置被申,2
被申聞,21
聞候条,1
候様達,1
付御廻,3
達ニ相,7
及候間,2
候間右,6
間右様,4
右様御,7
様御承,5
御承知,6
承知御,5
知御廻,1
済ゟ御,2
ゟ御指,2
御指戻,1
指戻可,1
戻可被,2
可被成,11
被成候,15
成候以,6
九月廿,1
月廿七,5
廿七日,6
七日　,2
諸手崎,1
之通新,1
通新御,1
御蔵ゟ,1
蔵ゟ申,1
ゟ申来,2
申来候,2
来候ニ,1
早々御,3
々御順,3
御順達,3
順達御,1
達御廻,1
御廻済,1
廻済ゟ,1
ゟ御差,1
御差戻,1
差戻可,1
十月四,1
月四日,10
四日　,3
　　那,1
　那賀,1
那賀御,1
賀御地,1
御地方,2
馬　　,1
東　　,5
波　　,1
　　麻,1
板野　,1
野　　,1
　　勝,1
　勝浦,1
押紙「,3
紙「月,1
「月日,1
月日マ,2
日マデ,1
マデ写,1
デ写ス,1
写ス」,3
ス」】,2
以手紙,4
手紙得,3
紙得御,3
得御意,6
御意候,4
意候然,1
候然者,1
然者追,1
者追々,3
追々御,3
々御年,1
年貢上,3
貢上納,3
上納時,1
納時節,1
至り候,9
り候義,5
候義ニ,11
ニ御座,13
座候所,4
候所俵,1
所俵仕,1
仕立之,2
立之義,4
之義村,2
義村柄,1
村柄ニ,1
ニ寄甚,1
以仕立,1
仕立悪,3
立悪布,3
悪布村,1
布村も,1
村も多,1
も多有,2
之候様,4
相見折,1
見折ニ,1
折ニハ,2
ニハ米,1
ハ米之,1
米之善,1
悪ニハ,1
ニハ不,2
ハ不拘,1
不拘俵,1
拘俵刎,1
俵刎等,1
刎等申,1
等申付,1
得共矢,1
共矢張,1
矢張相,1
張相用,1
相用不,2
用不申,1
不申村,1
申村々,1
村々も,1
有之右,8
之右俵,1
右俵仕,1
義者兼,1
者兼而,1
兼而先,2
而先達,2
達而御,3
而御文,2
御文通,2
文通ニ,3
候所近,2
所近年,2
近年又,1
年又々,1
又々仕,1
々仕立,2
悪布候,3
布候様,2
様相成,5
相成中,1
ニも買,1
も買米,1
買米所,1
米所抔,1
所抔ハ,1
抔ハ尚,1
ハ尚以,1
尚以悪,1
以悪布,1
見候ニ,5
ニ付最,1
付最早,1
最早上,1
早上納,1
節ニも,1
ニ付重,1
付重々,1
重々念,2
々念入,2
念入先,1
入先達,1
押紙を,1
紙をめ,1
をめく,1
めくる,1
くる、,1
る、本,1
、本文,3
本文は,1
文は前,1
は前コ,1
コマと,1
マと同,1
と同じ,1
同じ】,2
及候通,1
候通當,1
當年出,1
年出来,1
出来之,5
来之藁,1
之藁ニ,1
藁ニ而,1
ニ而厚,1
而厚く,1
厚く編,1
く編立,1
編立中,1
立中詰,1
三所堅,1
所堅く,1
堅く上,1
く上詰,1
上詰両,1
詰両小,1
両小口,1
小口共,1
口共堅,1
共堅い,1
堅いた,1
し候様,6
村々江,6
々江御,2
江御達,1
御達置,2
被成度,4
成度候,3
度候尤,1
候尤六,1
尤六月,1
六月後,1
月後ニ,1
後ニ相,2
至り御,1
り御用,1
御用米,1
用米ニ,1
米ニ船,1
ニ船積,1
船積等,1
積等ニ,1
成候節,1
候節抔,1
節抔ニ,1
抔ニ者,1
ニ者別,1
別而手,1
而手数,1
手数相,1
数相懸,1
相懸り,5
懸り仕,1
り仕立,1
布候而,1
乱俵潰,1
俵潰米,1
潰米等,1
米等多,1
等多有,1
之御為,1
御為不,1
為不宜,1
不宜候,2
宜候ニ,1
ニ付此,8
付此段,1
此段御,1
段御文,1
相及置,1
及置候,1
置候右,1
承知早,1
知早々,1
早々村,1
々村々,1
江御配,1
御配置,1
度候以,1
以上　,3
上　　,3
　　新,1
　新御,1
御蔵所,2
亥十月,1
十月二,1
郡代處,6
當月九,1
月九日,6
九日御,2
日御郡,5
郡代所,5
代所様,2
所様壱,1
様壱統,1
壱統御,3
統御呼,1
呼懸ニ,6
懸ニ而,5
而御地,1
ゐて被,1
て被仰,1
付御書,3
御書出,1
書出之,1
出之写,1
之写御,1
写御座,1
御座渡,1
座渡し,1
渡し被,1
し被仰,1
仰付村,1
付村々,3
々江早,1
江早々,1
相觸取,1
觸取究,1
取究請,1
究請書,1
請書来,2
書来ル,3
来ル廿,5
ル廿日,4
廿日迄,3
日迄指,1
迄指出,1
指出候,24
亥年十,3
年十月,3
十月九,1
】　番,1
非人共,4
人共小,1
共小家,1
崩方被,1
仰付心,1
付心得,3
得方伺,1
伺書扣,1
寅年十,4
年十一,5
一組頭,4
屋共同,1
共同心,1
同心衆,2
心衆壱,1
衆壱列,1
壱列ニ,1
列ニ罷,1
ニ罷越,4
罷越見,1
越見分,1
見分仕,1
分仕罷,1
仕罷在,1
在候様,1
候御義,3
御義と,1
義と相,2
庄屋幷,1
屋幷郷,1
幷郷目,1
目付共,7
付共着,1
共着用,1
着用半,1
用半天,1
半天股,1
天股引,1
股引ニ,1
引ニ而,1
ニ而出,2
而出張,1
出張仕,2
居心得,1
得ニ御,1
坐候事,2
一諸道,1
諸道具,1
道具砕,1
具砕方,1
砕方屋,1
方屋祢,1
屋祢葺,1
祢葺草,1
葺草取,1
草取除,1
取除方,1
除方等,1
方等之,1
義ハ同,1
ハ同心,2
ゟ申付,1
付候義,9
候義と,3
義と奉,1
人共家,2
共家族,2
家族無,1
族無数,1
無数右,1
数右取,1
右取計,1
取計方,2
計方手,1
方手【,1
手【同,1
【同？,1
同？】,1
？】間,1
】間取,1
間取候,1
取候義,1
候義も,7
義も難,2
も難計,3
了簡向,1
簡向如,1
向如何,1
如何相,3
何相心,2
得候哉,1
此株手,1
株手足,1
手足り,1
足り不,1
申候得,3
得ハ同,1
同心方,2
心方ゟ,1
方ゟ最,1
ゟ最寄,1
最寄番,1
寄番非,1
非人相,2
人相配,2
相配り,2
御手配,1
手配候,3
配候筈,1
庄屋始,1
屋始郷,1
始郷目,1
付共義,1
共義他,1
義他村,1
他村へ,1
村へ押,1
へ押移,1
押移罷,1
移罷越,1
罷越候,4
越候時,1
候時ハ,3
日々出,1
々出張,1
張仕候,1
一出張,1
出張御,3
張御役,1
人御賄,1
御賄之,1
賄之義,1
之義如,2
義如何,2
但組頭,1
屋共始,1
共始其,1
始其余,1
其余村,1
余村役,1
人共之,3
共之義,2
義ハ兼,1
ハ兼而,2
兼而弁,1
當用意,1
用意罷,1
意罷出,1
罷出候,16
心得居,2
得居申,1
居申事,1
右株々,1
株々御,1
々御下,1
下知奉,1
知奉伺,1
奉伺上,3
上候事,7
一月　,1
　　冨,4
　冨田,3
冨田　,1
田　津,1
津田　,2
田　佐,1
　佐古,1
沖洲　,1
洲　組,1
越久田,2
久田平,1
田平兵,1
平兵衛,1
兵衛殿,2
衛殿指,1
殿指上,1
右御下,1
下知申,1
知申出,1
出之通,12
一番非,1
小家さ,1
家さか,1
さか葺,1
か葺ニ,1
葺ニ出,1
ニ出来,1
出来次,1
来次第,1
次第村,1
第村役,1
役人ゟ,5
人ゟ書,1
ゟ書付,1
書付を,5
付を以,5
以御役,1
御役處,8
役處様,2
處様へ,1
御案内,2
案内申,3
内申上,1
申上候,17
一居家,1
居家敷,1
家敷地,1
敷地借,1
地借地,1
借地又,1
地又ハ,1
又ハ外,1
ハ外名,1
外名面,1
名面ヲ,1
以相調,1
調候哉,1
候哉空,1
哉空地,1
空地等,1
地等ニ,1
ニ而も,8
有之哉,12
之哉早,1
哉早々,1
早々帳,1
々帳面,1
帳面ニ,7
面ニ仕,1
ニ仕其,1
仕其手,1
庄屋へ,15
屋へ差,1
へ差出,1
差出可,2
一別家,1
別家隠,1
家隠居,1
隠居家,1
居家相,1
家相調,1
申候事,3
一牛馬,1
牛馬所,1
馬所持,1
所持仕,1
持仕候,1
得ハ早,1
ハ早々,2
早々賣,1
々賣拂,1
賣拂可,1
申事此,1
事此数,1
案内書,1
内書相,1
書相認,2
相認メ,1
認メ申,1
メ申上,1
一村方,1
村方へ,1
方へ出,1
へ出張,1
出張之,2
張之節,1
之節作,1
節作場,1
作場道,1
場道具,1
道具類,1
具類取,1
類取調,1
取調同,1
調同心,1
心方へ,1
書付ニ,3
付ニし,1
ニして,3
して申,1
て申出,2
寅十二,4
十二月,15
二月六,2
月六日,2
六日御,1
懸之節,1
之節伺,1
節伺上,1
伺上申,1
朱】十,7
】十　,1
　　覚,1
　覚　,1
覚　　,1
　　【,6
　【押,1
紙「教,1
「教諭,1
諭人共,5
人共方,2
共方へ,4
方へ迄,1
へ迄写,1
迄写ス,1
助銀之,3
銀之義,9
之義拾,1
義拾ケ,1
拾ケ年,4
ケ年之,4
年之間,3
之間相,1
間相納,1
相納備,1
納備置,1
備置候,1
置候ニ,2
ニ付兼,3
付兼而,3
規定之,1
定之通,1
之通年,1
通年々,1
年々取,1
々取立,1
取立成,1
立成人,1
成人別,1
人別通,1
別通相,1
通相渡,1
相渡有,5
渡有之,9
ニ候然,4
候然所,2
然所右,1
所右出,1
右出銀,3
出銀人,3
銀人共,3
共之内,3
之内致,1
内致皆,1
致皆納,1
皆納其,1
納其段,1
證文遣,1
文遣候,1
遣候得,2
得ハ子,1
ハ子孫,1
子孫へ,1
孫へ相,1
へ相残,1
相残り,1
残り置,1
り置度,1
置度又,1
度又ハ,1
又ハ身,1
ハ身代,1
身代之,1
盛衰難,1
衰難計,1
難計ニ,2
計ニ付,2
ニ付手,4
付手元,1
手元相,1
元相旋,1
相旋候,1
旋候内,1
候内後,1
内後年,1
後年分,1
年分も,1
皆済候,1
済候得,1
得ハ證,1
ハ證文,1
被下度,3
下度願,1
度願望,1
願望之,1
望之者,1
者も有,9
有之趣,5
聞候随,4
随而右,7
而右類,1
右類ハ,1
類ハ心,1
ハ心得,1
心得宜,2
得宜尤,1
宜尤之,1
尤之次,1
次第ニ,4
第ニ付,3
ニ付十,1
付十ケ,1
十ケ年,1
限ニ不,1
不相抱,1
相抱出,1
抱出銀,1
出銀目,1
銀目皆,1
目皆納,1
皆納成,1
納成候,1
成候上,2
候上ハ,3
上ハ家,1
ハ家等,1
家等壱,1
等壱統,1
壱統之,1
統之連,1
印ヲ以,1
ヲ以證,1
以證文,1
證文指,1
文指遣,1
指遣儀,1
遣儀ニ,1
儀ニ候,1
心得夫,3
得夫々,3
々申付,1
旨可遂,1
可遂了,3
遂了簡,5
了簡候,7
簡候以,3
　赤川,1
赤川三,3
川三郎,3
三郎右,3
郎右衛,4
大屋豫,1
屋豫三,1
豫三郎,1
二月十,5
月十七,4
十七日,4
東郡中,5
郡中元,1
中元取,1
屋共方,1
元〆中,1
〆中申,7
申達品,1
諸勤向,1
究書写,2
書写寅,1
写寅十,1
月十日,7
十日御,2
】十一,1
一　御,1
役場之,1
場之義,1
之義其,1
義其向,1
其向々,1
向々ニ,1
々ニ寄,1
ニ寄従,1
寄従来,1
従来之,4
来之風,1
之風も,1
風も有,1
一様な,1
様なら,1
ならさ,1
らさる,1
さる義,1
る義者,1
義者其,1
者其筈,1
其筈之,2
筈之事,2
得共向,1
共向ニ,1
向ニ寄,1
ニ寄候,3
寄候而,3
懇意又,1
意又者,1
又者手,1
者手元,1
手元之,2
元之者,1
者共ゟ,2
共ゟ指,1
ゟ指定,1
指定り,2
定り候,2
り候進,1
進物且,1
物且無,1
且無数,1
進物等,1
物等ニ,1
等ニ相,1
ニ相預,1
相預候,1
預候様,1
様之旧,1
之旧弊,1
旧弊も,1
弊も有,1
之哉ニ,8
相聞右,3
聞右等,1
右等之,3
古キ成,1
キ成来,1
成来之,1
来之處,1
之處ゟ,1
處ゟ強,1
ゟ強而,1
強而貪,1
而貪着,1
貪着ニ,1
着ニも,1
も不相,7
不相及,4
相及様,1
及様之,1
近年彼,1
年彼是,1
彼是万,1
是万事,1
万事清,1
事清密,1
清密ニ,1
密ニ被,1
義も候,1
得ハ其,3
ハ其儘,1
其儘相,1
儘相流,1
流候而,1
而ハ自,1
ハ自然,1
自然権,1
然権門,1
権門筋,1
門筋ニ,1
筋ニも,1
も相似,1
相似寄,1
似寄響,1
寄響合,1
も不宜,1
不宜勤,1
宜勤向,1
勤向ニ,1
向ニも,2
も相懸,3
相懸候,3
懸候様,5
様可相,7
至候間,1
候間以,2
間以来,1
以来之,5
来之儀,2
之儀仮,1
儀仮令,1
り候年,1
候年始,1
年始暑,1
始暑寒,1
暑寒之,1
寒之尋,1
之尋向,1
尋向た,1
向たり,1
とも人,1
も人々,1
人々心,1
心ヲ相,1
ヲ相用,1
相用屹,1
用屹と,1
取改下,1
改下役,1
下役ニ,1
役ニ至,1
至迄而,1
迄而堅,1
而堅ク,1
堅ク右,1
ク右取,1
右取究,3
究候様,6
候様有,3
様有之,3
有之度,6
之度事,2
此段諸,1
段諸御,1
役人之,4
人之面,1
面々へ,3
々へ被,1
へ被申,2
申聞儀,2
聞儀可,2
儀可有,3
可有了,7
有了簡,7
了簡旨,7
簡旨元,1
旨元〆,2
申達事,8
者共諸,1
共諸御,1
役人へ,3
人へ出,1
へ出入,1
出入等,1
入等仕,1
等仕従,1
仕従来,1
来之懇,1
之懇意,1
懇意ニ,1
意ニよ,1
ニよつ,2
よつて,2
暑寒又,1
寒又ハ,1
又ハ時,1
ハ時候,1
時候見,1
候見舞,1
見舞と,1
舞とし,1
として,2
して贈,1
て贈物,1
贈物致,1
物致来,1
致来候,1
来候類,1
候類相,1
類相聞,1
別而近,1
而近比,1
近比無,1
比無何,1
無何と,1
何と不,1
と不都,2
都合之,12
合之品,3
之品等,1
品等相,1
等相贈,1
相贈候,3
贈候向,1
候向も,7
向も有,6
行候も,1
候も畢,1
も畢竟,1
畢竟不,1
竟不弁,1
不弁之,6
弁之者,4
之者且,2
者且ハ,1
且ハ歎,1
ハ歎願,1
歎願等,1
願等相,1
等相含,1
相含候,1
者抔ハ,1
抔ハ贈,1
ハ贈物,1
贈物不,1
物不仕,1
不仕候,3
仕候而,4
ハ不相,4
不相済,1
相済様,1
済様端,1
様端々,1
端々相,1
々相心,3
候者も,6
有之自,2
之自然,2
自然賄,1
然賄賂,1
賄賂ニ,1
賂ニ似,1
ニ似寄,1
似寄候,1
寄候風,1
候風聞,1
風聞相,1
聞相生,1
相生し,1
生し別,1
し別而,1
而不軽,1
ニ候向,1
候向後,1
向後之,4
後之義,5
義者仮,1
仮令懇,1
令懇意,1
懇意ゟ,1
意ゟ相,1
ゟ相贈,1
贈候共,1
候共重,1
共重々,6
麁末之,1
末之品,1
之品相,5
品相贈,2
相贈過,1
贈過當,1
過當之,2
當之品,1
取扱候,5
扱候義,2
候義屹,1
義屹と,1
屹と御,3
と御指,2
指留被,3
留被仰,2
精々心,1
々心得,1
付候右,2
右様被,5
付候上,1
候上複,1
上複々,1
贈候得,1
得ハ屹,5
ハ屹と,4
と御取,2
御取糺,1
取糺被,1
糺被仰,1
付候間,4
候間兼,2
間兼而,1
町御奉,10
御奉行,16
奉行御,8
行御郡,6
郡代之,4
代之面,4
面々重,1
々重々,1
重々右,1
々右之,1
右之御,1
趣意忘,1
意忘却,1
仕様親,1
様親布,1
親布申,2
布申付,1
申付取,2
付取究,1
候様各,1
様各ゟ,1
各ゟ被,1
